"순번","판정코드","보압+사출시간","사출시간","계량시간","공정시간","형폐시간","쿠션위치","보압절환위치","계량완료위치","형계위치","사출최대속도","사출최대압력","보압절환압력","최대배압","히터1","히터2","히터3","히터4","히터5","히터6","히터7","호퍼온도","금형온도1(외부온도1)","금형온도2(외부온도2)","금형온도3(외부온도3)","금형온도4(외부온도4)","금형온도5(외부온도5)","금형온도6(외부온도6)","금형온도7(외부온도7)","금형온도8(외부온도8)","금형온도9(외부온도9)","금형온도10(외부온도10)","SETTING_사출속도_1","SETTING_사출속도_2","SETTING_사출속도_3","SETTING_사출속도_4","SETTING_사출속도_5","SETTING_사출속도_6","SETTING_사출속도_7","SETTING_사출속도_8","SETTING_사출속도_9","SETTING_사출속도_10","SETTING_사출압력_1","SETTING_사출압력_2","SETTING_사출압력_3","SETTING_사출압력_4","SETTING_사출압력_5","SETTING_사출압력_6","SETTING_사출압력_7","SETTING_사출압력_8","SETTING_사출압력_9","SETTING_사출압력_10","SETTING_사출거리_1","SETTING_사출거리_2","SETTING_사출거리_3","SETTING_사출거리_4","SETTING_사출거리_5","SETTING_사출거리_6","SETTING_사출거리_7","SETTING_사출거리_8","SETTING_사출거리_9","SETTING_사출거리_10","SETTING_보압압력_1","SETTING_보압압력_2","SETTING_보압압력_3","SETTING_보압압력_4","SETTING_보압압력_5","SETTING_보압시간_1","SETTING_보압시간_2","SETTING_보압시간_3","SETTING_보압시간_4","SETTING_보압시간_5","SETTING_보압속도_1","SETTING_보압속도_2","SETTING_보압속도_3","SETTING_보압속도_4","SETTING_보압속도_5","SETTING_계량위치_1","SETTING_계량위치_2","SETTING_계량위치_3","SETTING_계량위치_4","SETTING_계량속도_1","SETTING_계량속도_2","SETTING_계량속도_3","SETTING_계량속도_4","SETTING_배압_1","SETTING_배압_2","SETTING_배압_3","SETTING_배압_4","SETTING_강제후퇴거리_1","SETTING_강제후퇴거리_2","SETTING_강제후퇴속도_1","SETTING_강제후퇴속도_2","SETTING_히터_1","SETTING_히터_2","SETTING_히터_3","SETTING_히터_4","SETTING_히터_5","SETTING_히터_6","SETTING_히터_7","SETTING_호퍼온도","SETTING_금형온도1(외부온도1)","SETTING_금형온도2(외부온도2)","SETTING_금형온도3(외부온도3)","SETTING_금형온도4(외부온도4)","SETTING_금형온도5(외부온도5)","SETTING_금형온도6(외부온도6)","SETTING_금형온도7(외부온도7)","SETTING_금형온도8(외부온도8)","SETTING_금형온도9(외부온도9)","SETTING_금형온도10(외부온도10)","SETTING_금형온도11(외부온도11)","SETTING_금형온도12(외부온도12)","SETTING_사출시간","SETTING_냉각시간","SETTING_사출지연시간","SETTING_계량지연시간"
124904,0,1.3,0.8,1.5,25.5,4.2,13.3,16.4,37.3,356.3,56.7,94.4,94.4,0,0,325.5,320,320,316.9,289.9,33.8,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124906,0,1.3,0.8,1.6,38.9,4.2,13.3,16.4,37.3,356.2,56.2,94.7,94.7,0,0,325.5,320,320,316.9,290,33.7,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124908,0,1.3,0.8,1.5,27,4.2,13.3,16.4,37.4,356.3,59.6,94.7,94.7,0,0,325.5,319.9,319.9,316.9,289.9,34.3,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124911,0,1.3,0.8,1.6,32.6,4.2,13.4,16.4,37.2,356.4,57.6,94.7,94.7,0,0,325.7,319.9,319.9,316.9,290,34.6,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124913,0,1.3,0.8,1.5,43.9,4.2,13.4,16.4,37.3,356.3,57.5,95,95,0,0,325.6,319.9,319.9,316.9,289.9,34.9,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124916,0,1.3,0.8,1.5,31.3,4.2,13.4,16.4,37.2,356.3,58.1,95,95,0,0,325.9,320,319.9,316.9,289.9,35.2,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124918,0,1.3,0.8,1.5,29.8,4.2,13.4,16.4,37.3,356.2,57.1,94.8,94.8,0,0,325.9,320,319.8,316.9,289.9,35.3,77.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124920,0,1.3,0.8,1.6,33,4.2,13.5,16.4,37.2,356.1,56.4,95.3,95.3,0,0,325.8,320,319.9,316.9,289.9,35.4,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124922,0,1.3,0.8,1.5,28.1,4.2,13.4,16.4,37.4,356.2,56.7,94.3,94.3,0,0,325.3,320,319.9,316.9,289.9,35.4,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124924,0,1.3,0.8,1.6,29.2,4.2,13.5,16.4,37.2,356.2,58.6,95.1,95.1,0,0,325.2,319.9,319.9,316.9,290,35.5,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124926,0,1.3,0.8,1.5,24.1,4.2,13.4,16.4,37.3,356.2,57.4,94.6,94.6,0,0,325.7,319.9,320,317,290,35.5,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124928,0,1.3,0.8,1.6,27.9,4.2,13.4,16.4,37.2,356.3,58.2,95.2,95.2,0,0,325.7,320,320,317,290,35.5,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124931,0,1.2,0.7,1.5,32.2,4.2,13.4,16.4,37.4,356.3,57.8,94.7,94.7,0,0,325.4,319.9,320,317,290,35.6,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124932,0,1.3,0.8,1.6,24.7,4.2,13.3,16.4,37.2,356.3,56.4,94.8,94.8,0,0,325,319.9,319.9,317,290,35.6,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124935,0,1.3,0.8,1.5,35.2,4.2,13.3,16.4,37.3,356.3,58.7,94.3,94.3,0,0,324.9,320,319.9,317,290,35.6,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124936,0,1.3,0.8,1.6,24.7,4.2,13.3,16.4,37.2,356.4,58.9,94.3,94.3,0,0,324.9,319.9,319.9,316.9,290,35.7,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124939,0,1.3,0.8,1.5,23.2,4.2,13.3,16.4,37.3,356.3,59.7,94,94,0,0,325.1,319.9,320,316.9,290,35.7,77.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124940,0,1.3,0.8,1.6,23.4,4.3,13.3,16.4,37.2,356.2,59,94.6,94.6,0,0,325.5,319.9,320,317,290,35.8,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124943,0,1.3,0.8,1.5,26.2,4.2,13.3,16.4,37.3,356.4,59.3,94.1,94.1,0,0,325.6,319.9,320,317,290,35.8,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124944,0,1.3,0.8,1.7,25.9,4.2,13.1,16.4,37.2,356.3,59,94.2,94.2,0,0,325.4,319.9,320,317,290,35.8,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124947,0,1.3,0.8,1.5,41.2,4.2,13.2,16.4,37.3,356.2,58.7,94.1,94.1,0,0,325.3,319.9,320.1,317,290,35.9,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124950,0,1.3,0.8,1.6,31.3,4.2,13.1,16.4,37.2,356.3,60.1,93,93,0,0,325.8,319.9,320,316.9,289.9,36,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124951,0,1.3,0.8,1.5,36.2,4.3,13.1,16.4,37.3,356.2,57.9,93.4,93.4,0,0,325.5,320,319.9,316.9,289.8,36,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124954,0,1.3,0.8,1.6,31,4.2,13.3,16.4,37.2,356.3,57.5,94.6,94.6,0,0,325.5,320,319.9,316.9,289.8,36.1,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124957,0,1.3,0.8,1.5,33.8,4.2,13.2,16.4,37.4,356.3,60.2,94,94,0,0,325.5,319.9,319.9,316.9,289.8,35.9,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124958,0,1.3,0.8,1.6,23.6,4.2,13.3,16.4,37.1,356.2,59,94.3,94.3,0,0,325,320,320,316.9,289.8,35.7,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124961,0,1.3,0.8,1.5,28.4,4.2,13.2,16.4,37.4,356.4,58.4,94.2,94.2,0,0,325.2,320,319.9,316.9,289.8,35.5,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124962,0,1.3,0.8,1.6,33,4.2,13.2,16.4,37.2,356.3,59.1,94.3,94.3,0,0,325.2,320,320,316.9,289.9,35.4,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124965,0,1.3,0.8,1.5,26.8,4.3,13.3,16.4,37.3,356.4,59.7,94.2,94.2,0,0,325.4,320,320,316.9,289.9,35.3,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124966,0,1.3,0.8,1.7,27.8,4.2,13.1,16.4,37.2,356.3,59.2,94,94,0,0,325.7,319.9,320,316.9,290,35.2,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124969,0,1.3,0.8,1.5,25.8,4.2,13.3,16.4,37.3,356.2,56.8,94.4,94.4,0,0,325.8,319.9,320,316.9,290,35,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124971,0,1.3,0.8,1.7,35.9,4.3,13.1,16.4,37.1,356.2,59.3,93.3,93.3,0,0,325.7,319.9,320,316.9,290,34.9,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124973,0,1.3,0.8,1.5,25,4.2,13.3,16.4,37.3,356.4,58.3,94.5,94.5,0,0,325.3,319.9,320,316.9,290,34.6,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124976,0,1.3,0.8,1.6,40.8,4.2,13.1,16.4,37.2,356.2,58,93.7,93.7,0,0,325.4,320,320,316.9,290,34.4,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124979,0,1.3,0.8,1.5,51.1,4.2,13.3,16.4,37.4,356.2,59.2,93.8,93.8,0,0,325,319.9,319.9,316.9,289.9,34.3,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124981,0,1.3,0.8,1.5,43.1,4.2,13.3,16.4,37.2,356.4,60.1,94.2,94.2,0,0,325.1,319.9,319.8,316.8,289.8,34.3,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124983,0,1.3,0.8,1.5,35.5,4.2,13.4,16.4,37.3,356.2,58.7,94.5,94.5,0,0,324.8,320,319.8,316.9,289.7,34.1,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124986,0,1.3,0.8,1.6,27.3,4.2,13.4,16.4,37.3,356.3,57.5,95.3,95.3,0,0,325.5,319.9,319.9,316.9,289.8,33.9,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124988,0,1.3,0.8,1.5,37.9,4.2,13.4,16.4,37.4,356.3,58.1,94.6,94.6,0,0,325.5,319.9,319.8,317,289.9,33.7,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124990,0,1.3,0.8,1.5,27.2,4.2,13.6,16.4,37.3,356.2,55.8,95.9,95.9,0,0,325.1,320,319.9,317,290,33.6,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
124998,0,1.3,0.8,1.5,28.4,4.2,13.5,16.4,37.2,356.3,58.2,94.9,94.9,0,0,325.2,320,319.6,316.8,289.5,34.8,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
125000,0,1.3,0.8,1.5,23.1,4.2,13.6,16.4,37.3,356.3,58.7,95.8,95.8,0,0,325.2,320,319.8,317,289.8,34.9,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
125002,0,1.3,0.8,1.5,23.8,4.2,13.7,16.4,37.2,356.2,57.3,96,96,0,0,325.6,320,319.9,317,290,34.8,77.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
125004,0,1.3,0.8,1.5,23.4,4.2,13.7,16.4,37.3,356.2,56.7,96,96,0,0,325.7,320,320,317,290.1,34.9,77.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
125006,0,1.3,0.8,1.5,32.5,4.2,13.7,16.4,37.2,356.3,56.9,96.2,96.2,0,0,325.8,320,320.1,317,290.3,34.9,77.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
